Flooring,ViewYN,PoolPrivateYN,ClosePrice,Latitude,Longitude,LivingArea,MLSAreaMajor,CountyOrParish,AttachedGarageYN,ParkingTotal,YearBuilt,BathroomsTotalInteger,City,BedroomsTotal,FireplaceYN,Stories,Levels,MainLevelBedrooms,NewConstructionYN,GarageSpaces,HighSchoolDistrict,AssociationFee,LotSizeSquareFeet,SaleYearMonth
Vinyl,1,0,234990.0,35.588183,-118.4943,1500.0,BFSH - Bodfish,Kern,1,2.0,1995.0,2,Bodfish,3,1,1,1,3,0,2.0,Kernville Union,0.0,12541.0,2026-05
,1,1,12000000.0,33.643622,-117.790738,6783.0,SH - Shady Canyon,Orange,1,3.0,2004.0,6,Irvine,5,1,2,2,4,0,3.0,Irvine Unified,805.0,23130.0,2026-05
"Carpet,Tile",1,1,1905000.0,35.594836,-120.665358,2451.0,PRSE - PR South 46-East 101,San Luis Obispo,1,4.0,1997.0,3,Paso Robles,3,1,1,1,3,0,4.0,Paso Robles Joint Unified,0.0,310583.0,2026-05
Tile,1,0,520000.0,33.863285,-116.53218,2288.0,331 - North End Palm Springs,Riverside,1,2.0,2006.0,2,Palm Springs,3,0,1,1,3,0,2.0,Palm Springs Unified,450.0,7841.0,2026-05
,0,0,875000.0,33.986101,-118.316015,1340.0,PHHT - Park Hills Heights,Los Angeles,0,2.0,1930.0,2,Los Angeles,3,0,1,1,3,0,2.0,Los Angeles Unified,0.0,4802.0,2026-05
"Tile,Wood",1,0,1645000.0,34.219137,-118.648086,3397.0,WEH - West Hills,Los Angeles,1,3.0,2016.0,5,West Hills,4,1,2,2,,0,3.0,,205.0,13100.0,2026-05
,0,0,722000.0,34.387143,-117.353751,4133.0,HSP - Hesperia,San Bernardino,1,3.0,2026.0,4,Hesperia,5,0,2,2,1,1,3.0,Hesperia Unified,0.0,8227.0,2026-05
"Carpet,Tile",1,0,1235000.0,33.158279,-117.082221,3061.0,92026 - Escondido,San Diego,1,3.0,2016.0,4,Escondido,5,0,2,2,1,0,3.0,Escondido Union,132.0,12647.0,2026-05
"Laminate,Tile",0,0,960000.0,37.46646591,-122.1317404,1205.0,,San Mateo,1,1.0,1974.0,2,East Palo Alto,4,0,1,1,,0,1.0,,,5285.0,2026-05
,1,0,1050000.0,33.3413,-117.180673,2299.0,92028 - Fallbrook,San Diego,0,2.0,1983.0,2,Fallbrook,3,1,1,1,,0,2.0,Fallbrook Union Elementary,0.0,341510.4,2026-05
"Carpet,Wood",0,0,2050000.0,33.694501,-117.750006,2482.0,WD - Woodbury,Orange,1,2.0,2011.0,3,Irvine,4,1,2,2,1,0,2.0,Irvine Unified,210.0,3752.0,2026-05
Tile,0,0,735000.0,34.217704,-118.360643,970.0,SUNV - Sun Valley,Los Angeles,0,2.0,1944.0,1,Los Angeles,3,0,1,1,,0,1.0,,,6242.0,2026-05
,1,0,574000.0,33.915516,-116.872058,2804.0,263 - Banning/Beaumont/Cherry Valley,Riverside,1,3.0,2005.0,3,Banning,4,1,1,1,4,0,3.0,Banning Unified,0.0,21344.0,2026-05
"Carpet,Tile",1,0,1500000.0,33.448311,-117.641992,1689.0,SN - San Clemente North,Orange,1,3.0,1964.0,2,San Clemente,4,1,1,1,4,0,3.0,Capistrano Unified,49.75,6000.0,2026-05
,0,0,410000.0,33.717679,-116.99805,1709.0,SRCAR - Southwest Riverside County,Riverside,1,2.0,1989.0,2,Hemet,3,1,1,1,3,0,2.0,Hemet Unified,43.0,6970.0,2026-05
,0,0,590000.0,38.17698507,-120.82693533,3123.0,,Calaveras,1,3.0,2006.0,3,Valley Springs,4,1,,0,,0,3.0,Calaveras Unified,167.0,6969.0,2026-05
Concrete,1,0,235000.0,34.126295,-116.022848,788.0,DC729 - Hanson Area,San Bernardino,0,1.0,1956.0,1,29 Palms,2,0,1,1,2,0,0.0,Morongo Unified,0.0,89733.0,2026-05
,1,0,5850000.0,32.820111,-117.274446,3424.0,92037 - La Jolla,San Diego,1,4.0,1975.0,4,La Jolla,4,1,2,2,2,0,4.0,La Jolla,0.0,8726.0,2026-05
,0,0,590000.0,33.945636,-118.20024,825.0,"T2 - Cudahy, SouthGate W of 710, HuntPk S of Flore",Los Angeles,1,1.0,1940.0,1,South Gate,2,0,1,1,2,0,1.0,Los Angeles Unified,0.0,4847.0,2026-05
,1,0,1225000.0,33.167556,-117.235003,1648.0,92081 - Vista,San Diego,1,5.0,1984.0,3,Vista,3,1,1,1,3,0,2.0,Vista Unified,50.0,5992.0,2026-05
"Brick,Wood",1,1,825000.0,34.160191999999995,-118.597635,2886.0,WHLL - Woodland Hills,Los Angeles,0,2.0,1964.0,2,Woodland Hills,3,0,,3,0,0,0.0,,,7229.0,2026-05
,0,0,730000.0,34.115815000000005,-117.458476,1624.0,264 - Fontana,San Bernardino,1,6.0,1985.0,3,Fontana,5,1,2,2,1,0,2.0,Fontana Unified,0.0,7200.0,2026-05
,1,0,829999.0,34.262203,-118.448458,1900.0,MHL - Mission Hills,Los Angeles,0,0.0,1955.0,2,San Fernando,4,0,1,1,4,0,0.0,Los Angeles Unified,0.0,7114.0,2026-05
"Carpet,Stone,Tile",1,0,1521250.0,33.643808,-117.62154,2712.0,R1 - Rancho Santa Margarita North,Orange,1,3.0,1992.0,3,Rancho Santa Margarita,4,1,2,2,1,0,3.0,Saddleback Valley Unified,152.0,5888.0,2026-05
"Carpet,Tile,Wood",0,0,905000.0,32.839925,-117.201129,1024.0,92117 - Clairemont Mesa,San Diego,1,2.0,1959.0,2,San Diego,3,0,1,1,3,0,2.0,San Diego Unified,0.0,6600.0,2026-05
"Laminate,Vinyl",0,0,46000.0,34.576252000000004,-118.095826,983.0,PLM - Palmdale,Los Angeles,1,2.0,1954.0,1,Palmdale,3,0,1,1,32,0,2.0,Palmdale,0.0,6091.0,2026-05
"Carpet,Laminate,Tile",0,0,1850000.0,37.22087555,-121.87974749,2383.0,699 - Not Defined,Santa Clara,1,2.0,1989.0,3,San Jose,4,1,,0,,0,2.0,San Jose Unified,,4437.0,2026-05
,1,1,715000.0,33.744424,-116.919933,2412.0,SRCAR - Southwest Riverside County,Riverside,0,0.0,1902.0,2,Hemet,5,1,2,2,1,0,0.0,Hemet Unified,0.0,27878.0,2026-05
,1,0,2500000.0,34.141422,-118.42612,4420.0,SO - Sherman Oaks,Los Angeles,1,3.0,2000.0,6,Sherman Oaks,5,1,2,2,5,0,3.0,Los Angeles Unified,0.0,7192.0,2026-05
,1,0,593777.0,34.009936,-118.253732,1080.0,C34 - Los Angeles Southwest,Los Angeles,0,0.0,1904.0,1,Los Angeles,2,1,1,1,2,0,0.0,Los Angeles Unified,0.0,5220.0,2026-05
Laminate,1,0,350000.0,39.751847,-122.178483,1781.0,,Glenn,1,6.0,1981.0,2,Orland,3,1,1,1,3,0,2.0,Orland Joint Unified,0.0,8276.0,2026-05
,1,0,800000.0,33.76575,-117.141446,1703.0,SRCAR - Southwest Riverside County,Riverside,0,2.0,1985.0,3,Menifee,3,1,2,2,1,0,2.0,Perris Union High,0.0,439520.0,2026-05
"Carpet,Laminate,Wood",0,0,465000.0,38.05039512,-122.22343789,1991.0,,Contra Costa,0,0.0,1910.0,2,Crockett,3,0,1,1,,0,0.0,,,10000.0,2026-05
"Tile,Vinyl",0,0,860000.0,33.924452,-118.342793,1234.0,699 - Not Defined,Los Angeles,1,1.0,1960.0,2,Hawthorne,3,1,1,1,3,0,1.0,Hawthorne,0.0,5998.0,2026-05
,0,0,1480000.0,37.56919422,-122.30559082,1540.0,699 - Not Defined,San Mateo,1,1.0,1949.0,2,San Mateo,3,1,,0,,0,1.0,Other,,5000.0,2026-05
Wood,1,1,1350000.0,34.210643,-118.882625,2050.0,TOW - Thousand Oaks West,Ventura,1,2.0,1966.0,3,Thousand Oaks,5,1,1,1,,0,2.0,,,10018.0,2026-05
"Tile,Wood",1,1,3050000.0,33.638053,-117.802149,2928.0,TR - Turtle Rock,Orange,1,2.0,1980.0,3,Irvine,5,1,2,2,1,0,2.0,Irvine Unified,110.0,5694.0,2026-05
"Carpet,Tile",1,0,635000.0,34.251686,-118.297155,1066.0,659 - Sunland/Tujunga,Los Angeles,1,2.0,1981.0,1,Tujunga,2,0,1,1,2,0,2.0,Other,0.0,3641.0,2026-05
,1,0,119500.0,34.83417,-114.59922,1099.0,DC770 - Needles,San Bernardino,0,0.0,1905.0,1,Needles,2,0,1,1,3,0,0.0,Other,0.0,3040.0,2026-05
,0,0,1290000.0,34.248971999999995,-118.464647,3484.0,NOH - North Hills,Los Angeles,0,2.0,1955.0,6,North Hills,7,1,1,1,7,0,2.0,Los Angeles Unified,0.0,21206.0,2026-05
"Carpet,Tile",1,1,1399000.0,33.811265,-116.436928,2724.0,321 - Rancho Mirage,Riverside,1,2.0,2001.0,4,Rancho Mirage,3,1,1,1,,0,2.0,,399.0,13504.0,2026-05
Wood,1,1,1650000.0,34.158171,-118.561686,2600.0,TAR - Tarzana,Los Angeles,1,6.0,1954.0,4,Tarzana,3,1,1,1,4,0,2.0,Los Angeles Unified,0.0,26934.0,2026-05
"Carpet,Tile",0,0,640000.0,36.793472,-119.64768,2289.0,,Fresno,1,3.0,2008.0,2,Clovis,4,1,1,1,4,0,3.0,Clovis Unified,0.0,13659.0,2026-05
,0,0,735000.0,34.201691,-118.609458,1154.0,CP - Canoga Park,Los Angeles,1,2.0,1947.0,1,Canoga Park,2,1,1,1,2,0,2.0,Los Angeles Unified,0.0,6501.0,2026-05
"Tile,Vinyl",0,0,790000.0,34.083166,-117.75583600000002,1687.0,687 - Pomona,Los Angeles,0,2.0,1958.0,2,Pomona,3,1,1,1,3,0,2.0,Pomona Unified,0.0,7149.0,2026-05
Wood,1,0,2350000.0,34.267602000000004,-117.180529,4135.0,287A - Arrowhead Woods,San Bernardino,1,10.0,2001.0,5,Lake Arrowhead,4,1,1,1,2,0,2.0,Rim of the World,0.0,24360.0,2026-05
,0,0,985000.0,33.971031,-117.553322,3186.0,249 - Eastvale,Riverside,1,3.0,2006.0,3,Eastvale,4,0,2,2,1,0,3.0,Corona-Norco Unified,0.0,7405.0,2026-05
"Carpet,Laminate,Tile",1,0,665999.0,33.972437,-118.332504,1076.0,C34 - Los Angeles Southwest,Los Angeles,0,1.0,1924.0,1,Los Angeles,2,1,1,1,1,0,1.0,Los Angeles Unified,0.0,6472.0,2026-05
Vinyl,1,0,715000.0,34.042273,-117.737277,1257.0,687 - Pomona,Los Angeles,1,2.0,1964.0,2,Pomona,3,1,1,1,3,0,2.0,Pomona Unified,0.0,7687.0,2026-05
"Carpet,Tile",1,1,1160000.0,33.571601,-117.156261,3444.0,SRCAR - Southwest Riverside County,Riverside,1,3.0,2015.0,4,Murrieta,4,0,2,2,1,0,3.0,Murrieta,0.0,14810.0,2026-05
,1,0,400000.0,39.496625,-121.747035,1914.0,,Butte,0,0.0,1956.0,2,Richvale,3,1,1,1,3,0,0.0,Biggs Unified,0.0,18730.8,2026-05
"Carpet,Laminate",1,1,597500.0,34.548045,-118.028612,3026.0,PLM - Palmdale,Los Angeles,1,3.0,1995.0,3,Palmdale,4,1,2,2,1,0,3.0,Antelope Valley Union,0.0,7006.0,2026-05
"Stone,Tile,Wood",0,0,5225000.0,34.147082,-118.358463,5500.0,TUL - Toluca Lake,Los Angeles,1,4.0,2019.0,7,Toluca Lake,5,1,2,2,,0,2.0,,,10805.0,2026-05
Wood,1,0,695000.0,34.077428000000005,-118.203044,940.0,679 - Montecito Heights,Los Angeles,0,5.0,1922.0,1,Los Angeles,3,0,1,1,3,0,1.0,Los Angeles Unified,0.0,3961.0,2026-05
"Carpet,Tile",0,1,515000.0,33.792315,-116.286938,2473.0,307 - Sun City,Riverside,1,4.0,2003.0,3,Palm Desert,2,1,1,1,,0,2.0,,398.0,10019.0,2026-05
"Laminate,Wood",0,0,675000.0,34.178028000000005,-119.210155,1372.0,VC33 - Oxnard - Southwest / Port Huenem,Ventura,1,2.0,1977.0,2,Port Hueneme,2,1,1,1,,0,2.0,,325.0,2962.0,2026-05
Tile,1,0,1530000.0,35.639406,-120.701097,2787.0,PRIC - PR Inside City Limit,San Luis Obispo,1,3.0,2001.0,3,Paso Robles,4,1,1,1,4,0,3.0,Paso Robles Joint Unified,0.0,43124.0,2026-05
"Carpet,Laminate,Tile",0,0,425000.0,34.525392,-117.411902,1647.0,ADL - Adelanto,San Bernardino,1,5.0,1997.0,2,Adelanto,4,1,1,1,4,0,3.0,Adelanto,0.0,8325.0,2026-05
"Carpet,Tile",1,0,2080000.0,32.971883,-117.206849,2517.0,92130 - Carmel Valley,San Diego,1,6.0,1989.0,3,San Diego,4,1,2,2,3,0,3.0,San Dieguito Union,675.0,400197.0,2026-05
,1,0,2200000.0,35.093282,-120.567053,3305.0,AG-West of Hwy 101,San Luis Obispo,1,8.0,2024.0,5,Arroyo Grande,5,1,1,1,5,1,4.0,Lucia Mar Unified,0.0,93218.0,2026-05
"Tile,Wood",1,0,2215000.0,34.12938,-118.341217,3002.0,C30 - Hollywood Hills East,Los Angeles,1,2.0,1938.0,4,Los Angeles,3,1,2,2,,0,2.0,,,12189.0,2026-05
,0,0,6315000.0,34.090019,-118.4307,4396.0,C02 - Beverly Hills Post Office,Los Angeles,1,5.0,1957.0,6,Beverly Hills,4,1,1,1,,0,2.0,,,15961.0,2026-05
Carpet,1,1,1160000.0,33.784737,-116.541113,1776.0,334 - South End Palm Springs,Riverside,0,2.0,1969.0,2,Palm Springs,3,1,1,1,,0,2.0,,,10019.0,2026-05
Tile,1,1,329000.0,33.983595,-116.534652,1536.0,341 - Mission Lakes,Riverside,1,6.5,1980.0,2,Desert Hot Springs,2,1,,0,,0,2.5,,507.0,7841.0,2026-05
Wood,1,1,3775000.0,34.027671000000005,-118.818085,,C33 - Malibu,Los Angeles,0,10.0,1956.0,5,Malibu,4,1,1,1,,0,,Santa Monica-Malibu Unified,,63708.0,2026-05
,1,1,420000.0,34.446023,-117.333576,1402.0,HSP - Hesperia,San Bernardino,1,2.0,1991.0,2,Hesperia,3,1,1,1,3,0,2.0,Hesperia Unified,0.0,19570.0,2026-05
"Tile,Wood",1,0,1105000.0,33.54993,-117.645098,1650.0,LD - Ladera Ranch,Orange,1,2.0,2003.0,3,Ladera Ranch,3,1,2,2,0,0,2.0,Capistrano Unified,376.0,2400.0,2026-05
Vinyl,1,0,849000.0,34.057989,-118.060258,2090.0,657 - So. El Monte,Los Angeles,1,2.0,2025.0,4,South El Monte,4,0,,3,1,1,2.0,El Monte Union High,249.0,2090.0,2026-05
"Carpet,Laminate",1,0,647000.0,33.544902,-117.139405,1973.0,SRCAR - Southwest Riverside County,Riverside,1,2.0,2001.0,2,Murrieta,3,1,1,1,3,0,2.0,Temecula Unified,218.0,5663.0,2026-05
"Carpet,Tile,Wood",1,0,2933000.0,33.905225,-117.80773899999998,4909.0,VDV - Vista Del Verde,Orange,1,10.0,2005.0,6,Yorba Linda,5,1,2,2,1,0,4.0,Placentia-Yorba Linda Unified,0.0,16832.0,2026-05
"Carpet,Laminate",1,0,680000.0,34.954595,-120.571001,1645.0,GUAD - Guadalupe,Santa Barbara,1,2.0,2017.0,2,Guadalupe,3,1,1,1,3,0,2.0,Santa Maria Joint Union,0.0,4792.0,2026-05
,0,0,975000.0,34.047940000000004,-118.124389,1874.0,641 - Monterey Park,Los Angeles,0,0.0,1955.0,3,Monterey Park,3,0,1,1,,0,,,,16251.0,2026-05
"Carpet,Vinyl",1,0,670000.0,33.937834,-116.95020900000002,3148.0,263 - Banning/Beaumont/Cherry Valley,Riverside,1,6.0,2003.0,3,Beaumont,6,1,2,2,2,0,3.0,Beaumont,54.0,7405.0,2026-05
"Tile,Wood",1,0,970000.0,34.197272,-118.842003,2107.0,TOE - Thousand Oaks East,Ventura,1,4.0,1969.0,2,Thousand Oaks,3,0,2,2,1,0,2.0,Conejo Valley Unified,0.0,8712.0,2026-05
"Carpet,Tile",1,0,510000.0,37.991928,-121.279991,2272.0,STCK - Stockton,San Joaquin,1,4.0,2016.0,3,Stockton,4,0,2,2,1,0,2.0,See Remarks,0.0,6112.0,2026-05
"Carpet,Stone",1,1,829000.0,33.865606,-117.575421,1615.0,248 - Corona,Riverside,1,2.0,1974.0,2,Corona,4,1,1,1,4,0,2.0,Corona-Norco Unified,0.0,9148.0,2026-05
"Carpet,Tile,Wood",1,1,4200000.0,33.630498,-117.856811,2951.0,NV - East Bluff - Harbor View,Orange,1,3.0,1998.0,3,Newport Beach,4,1,2,2,1,0,3.0,Newport Mesa Unified,475.0,6465.0,2026-05
,1,1,3425000.0,33.777325,-118.32914,3692.0,165 - PV Dr North,Los Angeles,1,2.0,1999.0,5,Rolling Hills Estates,4,1,1,3,2,0,2.0,Palos Verdes Peninsula Unified,300.0,14024.0,2026-05
,0,1,660000.0,33.618103999999995,-117.278706,2150.0,SRCAR - Southwest Riverside County,Riverside,0,0.0,1977.0,2,Wildomar,5,1,1,1,5,0,0.0,Lake Elsinore Unified,0.0,52000.0,2026-05
Wood,0,0,915000.0,34.26328,-119.249813,1204.0,,Ventura,0,2.0,1955.0,1,Ventura,3,0,1,1,,0,2.0,,,5880.0,2026-05
"Carpet,Tile",1,0,432000.0,33.958696,-117.249005,1474.0,259 - Moreno Valley,Riverside,1,2.0,1980.0,3,Moreno Valley,3,1,2,2,0,0,2.0,Moreno Valley Unified,0.0,3920.0,2026-05
SeeRemarks,1,0,427500.0,34.550093,-117.242089,1451.0,APPV - Apple Valley,San Bernardino,1,10.0,1979.0,2,Apple Valley,3,0,1,1,3,0,2.0,Apple Valley Unified,0.0,16000.0,2026-05
Tile,1,1,605000.0,33.935832,-117.412748,1372.0,252 - Riverside,Riverside,1,2.0,1958.0,2,Riverside,4,1,1,1,4,0,2.0,Riverside Unified,0.0,5663.0,2026-05
"Laminate,Tile",0,0,1040000.0,34.46212,-118.521354,3021.0,COPN - Copper Hill North,Los Angeles,1,2.0,2003.0,3,Saugus,4,1,2,2,0,0,2.0,William S. Hart Union,0.0,5967.0,2026-05
Vinyl,0,1,1340000.0,33.809939,-117.940337,2399.0,79 - Anaheim West of Harbor,Orange,1,2.0,1956.0,3,Anaheim,4,1,1,1,3,0,2.0,Anaheim Union High,0.0,11280.0,2026-05
Laminate,1,0,888000.0,34.152843,-116.342646,1535.0,DC621 - Old Town West,San Bernardino,0,4.0,1957.0,2,Joshua Tree,2,1,1,1,2,0,0.0,Morongo Unified,0.0,435600.0,2026-05
"Laminate,Tile",1,0,745000.0,34.241064,-118.460391,2016.0,NOH - North Hills,Los Angeles,1,2.0,1993.0,3,North Hills,4,1,2,2,1,0,2.0,Los Angeles Unified,450.0,37500.0,2026-05
,1,1,1200000.0,33.966606,-117.947471,2523.0,88 - La Habra Heights,Los Angeles,1,2.0,1948.0,2,La Habra Heights,3,1,2,2,3,0,2.0,Fullerton Joint Union High,0.0,44946.0,2026-05
"Carpet,Laminate,Tile",1,0,345000.0,33.726714,-117.202547,908.0,SRCAR - Southwest Riverside County,Riverside,1,2.0,1986.0,2,Menifee,2,1,1,1,2,0,2.0,Perris Union High,52.0,3920.0,2026-05
"Carpet,Laminate",0,0,709000.0,36.84999924,-121.38895489,1614.0,699 - Not Defined,San Benito,1,2.0,2019.0,2,Hollister,3,0,,0,,0,2.0,Other,134.0,4635.0,2026-05
,0,0,653000.0,33.954552,-118.249499,940.0,C34 - Los Angeles Southwest,Los Angeles,0,1.0,1922.0,2,Los Angeles,3,0,1,1,3,0,1.0,Los Angeles Unified,0.0,4688.0,2026-05
Laminate,1,0,615000.0,34.089769,-117.97061,1007.0,608 - Baldwin Pk/Irwindale,Los Angeles,0,2.0,1947.0,1,Baldwin Park,2,0,1,1,2,0,2.0,Baldwin Park Unified,0.0,7265.0,2026-05
"Carpet,Laminate,Tile",0,0,950000.0,37.91976531,-121.61547209,3714.0,,Contra Costa,1,9.0,2005.0,3,Discovery Bay,5,1,2,2,,0,3.0,,215.0,8262.0,2026-05
Laminate,1,0,890000.0,34.103264,-118.207476,850.0,680 - Mount Washington,Los Angeles,0,1.0,1924.0,1,Los Angeles,2,0,1,1,2,0,1.0,Los Angeles Unified,0.0,6877.0,2026-05
,1,0,794000.0,32.690615,-117.052964,1454.0,92114 - Encanto,San Diego,1,5.0,1983.0,2,San Diego,4,0,1,1,,0,2.0,San Diego Unified,0.0,0.4,2026-05
"Carpet,Wood",1,0,605000.0,33.732129,-117.43337,1281.0,248 - Corona,Riverside,1,4.0,1990.0,2,Corona,3,1,1,1,3,0,2.0,Lake Elsinore Unified,120.0,7841.0,2026-05
"Laminate,Tile",1,0,1040000.0,33.02693192,-117.08436432,1040.0,92127 - Rancho Bernardo,San Diego,0,5.0,1971.0,2,San Diego,3,0,1,1,,0,1.0,,52.0,,2026-05
Carpet,1,0,166000.0,39.48302,-121.543337,888.0,,Butte,1,1.0,1980.0,1,Oroville,2,0,1,1,2,0,1.0,Oroville Union,0.0,6098.0,2026-05
,0,0,599000.0,36.831416,-119.845474,2502.0,FSNO - Fresno,Fresno,1,3.0,1979.0,3,Fresno,4,1,1,1,4,0,3.0,Fresno Unified,0.0,12500.0,2026-05
"Laminate,Wood",1,0,600000.0,33.677429,-117.190951,1559.0,SRCAR - Southwest Riverside County,Riverside,1,2.0,2003.0,2,Menifee,3,0,1,1,3,0,2.0,Menifee Union,32.0,5663.0,2026-05
"Carpet,Vinyl",1,0,497950.0,34.349302,-117.622942,1994.0,WRWD - Wrightwood,San Bernardino,1,2.0,1988.0,3,Wrightwood,3,1,2,2,0,0,2.0,Snowline Joint Unified,0.0,43560.0,2026-05
"Carpet,Vinyl",1,0,685000.0,34.028284,-117.699486,1344.0,681 - Chino,San Bernardino,1,2.0,1972.0,2,Chino,3,1,1,1,3,0,2.0,Chino Valley Unified,0.0,7878.0,2026-05
,0,0,1050000.0,33.864659,-118.351053,1353.0,132 - N Torrance - West,Los Angeles,0,1.0,1950.0,2,Torrance,3,0,1,1,3,0,1.0,Torrance Unified,0.0,6501.0,2026-05
,1,1,630000.0,34.002309000000004,-117.429998,1833.0,251 - Jurupa Valley,Riverside,1,2.0,1960.0,2,Jurupa Valley,4,1,1,1,4,0,2.0,Jurupa Unified,0.0,10019.0,2026-05
,1,0,581000.0,33.931024,-117.44083,1057.0,252 - Riverside,Riverside,1,2.0,1956.0,2,Riverside,3,0,1,1,3,0,2.0,Riverside Unified,0.0,8276.0,2026-05
"Carpet,Vinyl,Wood",1,0,390000.0,39.72146,-121.84949,2291.0,,Butte,0,2.0,1904.0,2,Chico,5,1,2,2,2,0,2.0,Chico Unified,0.0,12197.0,2026-05
SeeRemarks,0,0,2425000.0,37.66416775,-121.75330975,3343.0,,Alameda,1,3.0,2004.0,4,Livermore,5,1,2,2,,0,3.0,,,9375.0,2026-05
"Tile,Wood",0,0,1965000.0,33.957605,-118.419396,2741.0,C29 - Westchester,Los Angeles,1,6.0,1953.0,4,Los Angeles,5,1,1,2,4,0,2.0,Los Angeles Unified,0.0,6602.0,2026-05
"Tile,Vinyl",1,0,1825000.0,33.643823,-117.87429,1642.0,NV - East Bluff - Harbor View,Orange,1,2.0,1972.0,2,Newport Beach,3,1,1,1,3,0,2.0,Newport Mesa Unified,495.0,4773.0,2026-05
,1,0,537000.0,33.926426,-117.201515,1602.0,259 - Moreno Valley,Riverside,1,2.0,1987.0,2,Moreno Valley,3,1,1,1,1,0,2.0,Moreno Valley Unified,0.0,8712.0,2026-05
"Stone,Wood",0,0,1225000.0,34.190864000000005,-118.470898,1800.0,VN - Van Nuys,Los Angeles,0,2.0,1947.0,3,Van Nuys,2,0,1,1,,0,2.0,,,9003.0,2026-05
,1,0,730000.0,34.16659,-117.426551,2481.0,699 - Not Defined,San Bernardino,1,3.0,1990.0,3,Rialto,4,0,2,2,4,0,3.0,Rialto Unified,0.0,8500.0,2026-05
,0,0,650000.0,32.558502000000004,-117.045995,1068.0,92173 - San Ysidro,San Diego,0,3.0,1946.0,3,San Ysidro,3,0,1,1,3,0,3.0,Sweetwater Union,0.0,5683.0,2026-05
"Carpet,Laminate",0,1,800000.0,33.682902,-117.252437,2356.0,SRCAR - Southwest Riverside County,Riverside,1,3.0,1990.0,3,Canyon Lake,4,1,2,2,0,0,3.0,Lake Elsinore Unified,357.0,8712.0,2026-05
Wood,1,0,3144150.0,34.102799,-118.356533,3165.0,C03 - Sunset Strip - Hollywood Hills West,Los Angeles,0,4.0,1936.0,4,Los Angeles,4,1,,0,,0,,,,7502.0,2026-05
"Carpet,Stone",1,1,2165000.0,34.189232000000004,-118.753597,3308.0,AGOA - Agoura,Ventura,1,3.0,1998.0,5,Oak Park,6,1,2,2,,0,3.0,Oak Park Unified,200.0,11122.0,2026-05
Carpet,1,1,655000.0,33.858121999999995,-116.519552,2016.0,331 - North End Palm Springs,Riverside,1,2.0,1965.0,3,Palm Springs,4,0,1,1,,0,2.0,,,14375.0,2026-05
"Carpet,Laminate,Tile",1,1,577500.0,33.71498,-117.021848,3082.0,SRCAR - Southwest Riverside County,Riverside,1,3.0,2006.0,3,Hemet,6,1,2,2,1,0,3.0,Hemet Unified,0.0,6098.0,2026-05
"Laminate,Tile",0,0,603900.0,37.99410214,-122.0506628,1080.0,,Contra Costa,1,2.0,1953.0,1,Concord,3,1,1,1,,0,2.0,,,5568.0,2026-05
Carpet,0,0,419000.0,34.419179,-117.365512,1863.0,HSP - Hesperia,San Bernardino,1,4.0,2006.0,2,Hesperia,3,1,1,1,3,0,2.0,Hesperia Unified,0.0,5785.0,2026-05
,1,0,930000.0,34.161173,-118.954097,1625.0,NBPK - Newbury Park,Ventura,1,2.0,1966.0,2,Newbury Park,3,1,1,1,3,0,2.0,Conejo Valley Unified,0.0,9147.0,2026-05
Laminate,1,0,529000.0,34.556605,-117.960223,1402.0,LRK - Littlerock,Los Angeles,1,2.0,1991.0,2,Littlerock,3,1,1,1,,0,2.0,,,21210.0,2026-05
"Carpet,Tile",1,1,1375000.0,34.018059,-117.135194,4926.0,268 - Redlands,San Bernardino,1,3.0,1989.0,5,Redlands,5,1,2,2,1,0,3.0,Redlands Unified,0.0,20298.0,2026-05
Laminate,0,0,525000.0,33.945457,-117.425066,931.0,252 - Riverside,Riverside,1,1.0,1950.0,1,Riverside,2,0,1,1,1,0,1.0,Riverside Unified,0.0,6534.0,2026-05
"Vinyl,Wood",0,0,1600000.0,37.9363089,-122.0967423,2612.0,,Contra Costa,1,2.0,1984.0,3,Lafayette,4,1,2,2,,0,2.0,,,8550.0,2026-05
"Laminate,Stone,Tile",1,0,2350000.0,33.790336,-117.782632,2700.0,"75 - Orange, Orange Park Acres E of 55",Orange,0,3.0,1980.0,2,Orange,3,1,1,1,3,0,3.0,Orange Unified,110.0,13000.0,2026-05
Laminate,0,0,925000.0,33.95452,-118.334376,2012.0,101 - North Inglewood,Los Angeles,1,2.0,2006.0,4,Inglewood,4,1,,3,0,0,2.0,Inglewood Unified,298.0,2909.0,2026-05
,1,0,405000.0,34.203212,-117.106284,1024.0,288 - Running Springs,San Bernardino,0,0.0,1966.0,1,Running Springs,3,1,2,2,2,0,0.0,Rim of the World,0.0,4250.0,2026-05
,0,0,715000.0,32.706723,-117.066359,1352.0,92114 - Encanto,San Diego,1,3.0,1989.0,3,San Diego,3,1,2,2,1,0,1.0,San Diego Unified,87.0,2.63,2026-05
,0,0,649900.0,36.220333,-121.128871,2069.0,699 - Not Defined,Monterey,1,2.0,2026.0,3,King City,4,0,,0,,0,2.0,Other,85.0,7539.0,2026-05
,1,0,1350000.0,33.864802000000005,-117.376608,4011.0,252 - Riverside,Riverside,1,0.0,2022.0,5,Riverside,4,1,1,1,,0,4.0,,,47480.0,2026-05
