Flooring,ViewYN,PoolPrivateYN,ClosePrice,Latitude,Longitude,LivingArea,MLSAreaMajor,CountyOrParish,AttachedGarageYN,ParkingTotal,YearBuilt,BathroomsTotalInteger,City,BedroomsTotal,FireplaceYN,Stories,Levels,MainLevelBedrooms,NewConstructionYN,GarageSpaces,HighSchoolDistrict,AssociationFee,LotSizeSquareFeet,SaleYearMonth
"Carpet,Laminate,Stone",1,0,1785000.0,33.484462,-117.69491200000002,1920.0,DH - Dana Hills,Orange,1,2.0,1985.0,3,Dana Point,4,1,2,2,0,0,2.0,Capistrano Unified,210.0,4500.0,2026-04
,1,1,728000.0,33.976529,-117.268096,2690.0,259 - Moreno Valley,Riverside,1,3.0,1992.0,3,Moreno Valley,5,1,2,2,1,0,3.0,Other,0.0,9583.0,2026-04
"Laminate,Tile",1,1,585000.0,34.542770000000004,-118.072497,1517.0,PLM - Palmdale,Los Angeles,1,7.0,1997.0,2,Palmdale,3,1,1,1,3,0,3.0,Los Angeles Unified,0.0,8655.0,2026-04
,1,0,820000.0,33.861838,-118.29132,1061.0,120 - South Gardena,Los Angeles,1,2.0,1955.0,2,Gardena,3,0,1,1,3,0,2.0,Los Angeles Unified,0.0,5495.0,2026-04
"Carpet,Vinyl",0,0,1400000.0,33.673492,-118.007452,2260.0,15 - West Huntington Beach,Orange,1,2.0,1975.0,3,Huntington Beach,4,1,2,2,1,0,2.0,Huntington Beach Union High,600.74,2970.0,2026-04
,0,0,450000.0,37.71021375,-122.40713925,601.0,,San Francisco,1,1.0,1906.0,0,San Francisco,1,0,,0,,0,1.0,San Francisco Unified,,2639.0,2026-04
"Tile,Wood",1,0,977000.0,34.141246,-117.849189,1437.0,629 - Glendora,Los Angeles,0,2.0,1953.0,2,Glendora,3,1,1,1,3,0,2.0,Glendora Unified,0.0,11069.0,2026-04
,0,0,3100000.0,37.54800735,-122.32743884,1732.0,699 - Not Defined,San Mateo,1,4.0,1954.0,2,San Mateo,3,0,,0,,0,2.0,Other,,5333.0,2026-04
,0,0,1339000.0,34.095465000000004,-118.278151,1834.0,C21 - Silver Lake - Echo Park,Los Angeles,0,0.0,1923.0,2,Los Angeles,3,0,1,1,3,0,0.0,Other,0.0,4602.0,2026-04
"Carpet,Wood",1,1,500000.0,34.707947999999995,-118.162681,2569.0,LAC - Lancaster,Los Angeles,1,2.0,2000.0,3,Lancaster,5,0,2,2,4,0,2.0,Los Angeles Unified,0.0,7524.0,2026-04
,1,0,390000.0,37.108858000000005,-120.27326399999998,1504.0,MD610 - Chowchilla 93610,Madera,1,2.0,1980.0,2,Chowchilla,4,1,1,1,4,0,2.0,Chowchilla Union,0.0,6098.0,2026-04
,0,0,625800.0,34.14161786,-117.38089415,1496.0,272 - Rialto,San Bernardino,1,5.0,1986.0,2,Rialto,3,1,1,1,,0,3.0,,,10000.0,2026-04
"Tile,Wood",1,0,1300000.0,37.82590768,-122.19130475,1694.0,,Alameda,1,2.0,1947.0,2,Oakland,3,1,2,2,,0,1.0,Oakland,,6776.0,2026-04
Wood,0,0,2145094.0,34.175094,-118.429829,3240.0,VG - Valley Glen,Los Angeles,0,4.0,1980.0,4,Valley Glen,4,1,2,2,,0,2.0,,,8109.0,2026-04
"Carpet,Tile,Wood",1,0,5051000.0,32.85811939999999,-117.25477173,2702.0,92037 - La Jolla,San Diego,0,4.0,1964.0,3,La Jolla,4,1,1,0,,0,2.0,,,5234.0,2026-04
,0,0,702000.0,34.272546000000006,-118.716721,1620.0,SVC - Central Simi,Ventura,0,2.0,1961.0,2,Simi Valley,3,1,1,1,3,0,2.0,Simi Valley Unified,0.0,15246.0,2026-04
"Laminate,Tile,Wood",0,0,2930000.0,37.588166,-122.3683345,1895.0,699 - Not Defined,San Mateo,1,2.0,1927.0,4,Burlingame,4,0,,0,,0,2.0,Other,,6000.0,2026-04
,1,0,746000.0,33.677709,-117.404209,2084.0,SRCAR - Southwest Riverside County,Riverside,1,3.0,1985.0,2,Lake Elsinore,3,1,1,1,3,0,3.0,Lake Elsinore Unified,23.0,41818.0,2026-04
Wood,1,0,3037000.0,34.102473,-118.269303,2475.0,C21 - Silver Lake - Echo Park,Los Angeles,0,2.0,1938.0,4,Los Angeles,3,1,2,2,,0,2.0,,,5098.0,2026-04
"Carpet,Wood",1,0,1995000.0,37.88352129,-122.21242712,1910.0,,Contra Costa,1,2.0,1956.0,2,Orinda,3,1,1,1,,0,2.0,Acalanes,,52272.0,2026-04
"Concrete,Tile",1,1,600000.0,34.46835,-117.39101200000002,3025.0,VIC - Victorville,San Bernardino,1,8.0,2004.0,4,Victorville,4,1,2,2,1,0,3.0,Hesperia Unified,0.0,7910.0,2026-04
,1,0,440000.0,33.926363,-117.243458,896.0,259 - Moreno Valley,Riverside,1,2.0,1984.0,2,Moreno Valley,2,1,1,1,2,0,2.0,Moreno Valley Unified,0.0,4356.0,2026-04
"Laminate,Tile",1,0,715000.0,34.928715000000004,-120.448409,1941.0,SMSW - SM Southwest,Santa Barbara,1,2.0,2006.0,3,Santa Maria,3,1,2,2,0,0,2.0,Santa Maria Joint Union,140.0,5227.0,2026-04
,0,0,855000.0,32.70106725,-117.02233289,1353.0,92114 - Encanto,San Diego,1,5.0,1971.0,2,San Diego,4,0,1,1,,0,2.0,,,7800.0,2026-04
"Tile,Wood",0,1,1020000.0,33.944053000000004,-117.60084,3210.0,249 - Eastvale,Riverside,1,5.0,2005.0,3,Eastvale,5,1,2,2,4,0,2.0,Corona-Norco Unified,0.0,6534.0,2026-04
,0,1,765000.0,34.119342,-117.570736,1883.0,688 - Rancho Cucamonga,San Bernardino,1,3.0,1986.0,3,Rancho Cucamonga,4,1,2,2,1,0,3.0,San Bernardino City Unified,0.0,6634.0,2026-04
Wood,1,0,2250000.0,37.38397393,-121.82112085,3201.0,699 - Not Defined,Santa Clara,1,2.0,1932.0,3,San Jose,4,1,,0,,0,2.0,Other,,11232.0,2026-04
,1,0,830000.0,32.78985577,-117.17628127,1144.0,92111 - Linda Vista,San Diego,0,1.0,1962.0,2,San Diego,3,0,1,1,,0,0.0,,,5300.0,2026-04
Laminate,0,0,855000.0,34.269801,-118.679003,1350.0,SVE - East Simi,Ventura,0,2.0,1971.0,2,Simi Valley,3,1,1,1,,0,2.0,,,6534.0,2026-04
Wood,1,0,1600000.0,34.125144,-118.205812,1749.0,632 - Highland Park,Los Angeles,0,4.0,1922.0,2,Los Angeles,2,1,2,2,,0,,,,13346.0,2026-04
,1,0,950000.0,33.26051454,-117.2883579,1860.0,92057 - Oceanside,San Diego,0,6.0,2009.0,2,Oceanside,3,0,1,1,,0,2.0,,,135907.0,2026-04
"Tile,Wood",0,0,950000.0,37.78025064,-122.19067882,1131.0,,Alameda,1,1.0,1926.0,2,Oakland,2,1,1,1,,0,1.0,,,3040.0,2026-04
"Carpet,Tile,Vinyl,Wood",1,0,3500000.0,37.27793321,-121.78129484,3630.0,,Santa Clara,1,3.0,1998.0,4,San Jose,5,1,2,2,,0,3.0,,220.0,9147.0,2026-04
"Carpet,Tile,Vinyl",1,0,660000.0,34.101232,-117.744525,1170.0,687 - Pomona,Los Angeles,1,4.0,1957.0,2,Pomona,3,0,1,1,3,0,2.0,Pomona Unified,0.0,8157.0,2026-04
"Carpet,Tile,Wood",0,0,2700000.0,36.97896519,-122.0589419,2972.0,699 - Not Defined,Santa Cruz,1,2.0,1986.0,3,Santa Cruz,3,1,,0,,0,2.0,Other,,11413.0,2026-04
Wood,0,0,1618000.0,34.223286,-118.234371,2071.0,635 - La Crescenta/Glendale Montrose & Annex,Los Angeles,1,0.0,1953.0,3,La Crescenta,4,1,1,1,,0,2.0,,,7056.0,2026-04
,1,0,1575000.0,36.60712203,-121.92126761,1574.0,699 - Not Defined,Monterey,1,2.0,1949.0,2,Pacific Grove,3,1,1,0,,0,2.0,Other,,9400.0,2026-04
"Tile,Wood",1,0,871000.0,34.129834,-118.240048,938.0,628 - Glendale-South of 134 Fwy,Los Angeles,0,1.0,1925.0,1,Glendale,2,0,1,1,,0,1.0,,,3802.0,2026-04
"Tile,Vinyl",1,0,1100000.0,33.916396,-117.912144,1506.0,86 - Brea,Orange,0,2.0,1955.0,3,Brea,3,0,1,1,3,0,2.0,Brea-Olinda Unified,0.0,6720.0,2026-04
"Carpet,Tile",0,0,1350000.0,33.549894,-117.695683,1358.0,LNLAK - Lake Area,Orange,1,4.0,1989.0,3,Laguna Niguel,3,1,2,2,0,0,2.0,Capistrano Unified,243.0,3250.0,2026-04
,0,0,1202722.0,32.75296216,-117.15407044,980.0,92103 - Mission Hills,San Diego,0,1.0,1930.0,1,San Diego,3,1,1,1,,0,1.0,,,5213.0,2026-04
,1,0,2220000.0,32.92184669,-117.22559418,2286.0,92130 - Carmel Valley,San Diego,1,4.0,2000.0,3,San Diego,3,0,2,2,,0,2.0,,26.0,9619.0,2026-04
Wood,0,0,1350000.0,33.739236,-118.041166,1829.0,17 - Northwest Huntington Beach,Orange,1,3.0,1962.0,2,Huntington Beach,3,1,1,1,3,0,3.0,Huntington Beach Union High,0.0,6420.0,2026-04
Vinyl,1,0,605000.0,34.676099,-118.23606200000002,2825.0,LAC - Lancaster,Los Angeles,1,2.0,2005.0,3,Lancaster,4,1,2,2,1,0,2.0,Westside Union,0.0,8141.0,2026-04
,0,0,962000.0,37.34819932,-121.84873775,1104.0,699 - Not Defined,Santa Clara,0,2.0,1954.0,1,San Jose,3,0,,0,,0,1.0,Other,,9568.0,2026-04
,0,0,2400000.0,37.56733917,-122.31671603,3325.0,699 - Not Defined,San Mateo,0,2.0,1907.0,4,San Mateo,3,1,,0,,0,2.0,Other,,5646.0,2026-04
,0,1,1580000.0,34.144975,-118.599693,2684.0,WHLL - Woodland Hills,Los Angeles,1,2.0,1972.0,3,Woodland Hills,5,1,2,2,0,0,2.0,Los Angeles Unified,0.0,8803.0,2026-04
,0,0,880000.0,34.200363,-118.621162,1449.0,WEH - West Hills,Los Angeles,1,2.0,1958.0,3,West Hills,4,1,1,1,4,0,2.0,Los Angeles Unified,0.0,8143.0,2026-04
"Laminate,Tile",1,0,850000.0,36.69900267,-121.61697643,2142.0,699 - Not Defined,Monterey,1,2.0,2003.0,3,Salinas,5,1,,0,,0,2.0,Other,,4562.0,2026-04
Vinyl,1,0,615000.0,33.70081,-117.150105,2030.0,699 - Not Defined,Riverside,1,3.0,2016.0,2,Menifee,4,1,1,1,4,0,3.0,Perris Union High,47.0,7405.0,2026-04
Vinyl,1,0,1328000.0,33.710131,-117.939606,1936.0,16 - Fountain Valley / Northeast HB,Orange,1,2.0,1967.0,2,Fountain Valley,5,1,2,2,3,0,2.0,Fountain Valley,87.0,5000.0,2026-04
Tile,1,0,489900.0,34.691105,-118.155469,1894.0,LAC - Lancaster,Los Angeles,1,2.0,1957.0,2,Lancaster,4,1,1,1,4,0,2.0,Antelope Valley Union,0.0,7051.0,2026-04
"Carpet,Tile,Wood",1,0,2600000.0,37.84171796,-122.2191898,3142.0,,Alameda,1,5.0,2000.0,4,Oakland,5,1,2,2,,0,2.0,Oakland,,16960.0,2026-04
Tile,0,0,925000.0,33.919685,-117.983733,1950.0,670 - Whittier,Los Angeles,1,2.0,1963.0,3,Whittier,3,1,1,1,3,0,2.0,Lowell Joint Unified,0.0,6595.0,2026-04
,0,0,1313000.0,37.58453873,-122.47084614,1800.0,699 - Not Defined,San Mateo,1,2.0,1966.0,3,Pacifica,3,1,,0,,0,2.0,Other,,8532.0,2026-04
,0,0,630000.0,38.02912129,-121.91493698,2135.0,699 - Not Defined,Contra Costa,1,2.0,2003.0,3,Pittsburg,4,1,,0,,0,2.0,Other,154.0,4207.0,2026-04
"Laminate,Tile",1,0,1470000.0,37.70519003,-122.42503006,2060.0,699 - Not Defined,San Mateo,1,2.0,2002.0,3,Daly City,3,1,,0,,0,2.0,Other,118.0,3165.0,2026-04
"Laminate,Tile",1,0,820000.0,37.35646654,-121.87914871,681.0,699 - Not Defined,Santa Clara,0,1.0,1910.0,1,San Jose,2,0,,0,,0,1.0,San Jose Unified,,4185.0,2026-04
,1,0,5435000.0,37.33729771,-122.07697338,3085.0,699 - Not Defined,Santa Clara,0,2.0,1952.0,4,Los Altos,4,1,,0,,0,2.0,Other,,29925.0,2026-04
"Carpet,Tile",1,0,910000.0,35.133665,-120.581274,1443.0,ARRG - Arroyo Grande,San Luis Obispo,1,2.0,1989.0,2,Arroyo Grande,3,1,,0,,0,2.0,Lucia Mar Unified,0.0,6982.0,2026-04
,1,1,2020000.0,33.812093,-118.076743,3323.0,42 - El Dorado Park,Los Angeles,1,2.0,1969.0,3,Long Beach,4,1,2,2,0,0,2.0,Long Beach Unified,0.0,8068.0,2026-04
"Tile,Wood",1,0,950000.0,34.213637,-118.514227,1356.0,NR - Northridge,Los Angeles,1,1.0,1951.0,2,Northridge,3,1,1,1,3,0,1.0,Los Angeles Unified,0.0,7613.0,2026-04
Vinyl,1,1,460000.0,37.336092,-120.459674,1716.0,,Merced,1,3.0,2002.0,2,Merced,3,1,1,1,3,0,3.0,Merced Union,0.0,6688.0,2026-04
"Carpet,Tile,Wood",0,0,2928000.0,37.81232717,-122.22548008,3916.0,,Alameda,0,0.0,1924.0,4,Oakland,6,1,,3,,0,0.0,Oakland,,6500.0,2026-04
"Carpet,Tile",1,0,620000.0,34.004886,-117.041221,1649.0,269 - Yucaipa/Calimesa/Oak Glen,San Bernardino,1,2.0,2006.0,2,Yucaipa,3,1,1,1,3,0,2.0,Yucaipa/Calimesa Unified,0.0,17061.0,2026-04
Wood,1,0,1250000.0,33.910509999999995,-117.922436,1580.0,83 - Fullerton,Orange,1,2.0,1955.0,2,Fullerton,4,1,1,1,4,0,2.0,Fullerton Joint Union High,0.0,10906.0,2026-04
"Vinyl,Wood",0,0,1088000.0,33.811468,-118.319016,1456.0,135 - South East Torrance - East,Los Angeles,1,2.0,1954.0,2,Torrance,3,0,1,1,3,0,2.0,Torrance Unified,0.0,4425.0,2026-04
"Carpet,Tile",1,0,436000.0,33.635,-117.345779,1120.0,SRCAR - Southwest Riverside County,Riverside,0,0.0,1963.0,1,Lake Elsinore,3,1,1,1,3,0,0.0,Lake Elsinore Unified,0.0,6970.0,2026-04
"Tile,Wood",0,0,5730000.0,37.44801087,-122.14383373,1790.0,699 - Not Defined,Santa Clara,0,2.0,1931.0,3,Palo Alto,3,0,,0,,0,2.0,Palo Alto Unified,,7750.0,2026-04
,0,0,984042.0,37.07579014,-122.0828861,1466.0,699 - Not Defined,Santa Cruz,0,5.0,1938.0,2,Ben Lomond,3,1,,0,,0,0.0,Other,,7013.0,2026-04
"Carpet,SeeRemarks",0,0,680000.0,37.91955668,-121.69283016,1417.0,,Contra Costa,1,5.0,1995.0,2,Brentwood,3,1,1,1,,0,2.0,,,5830.0,2026-04
"Carpet,Tile,Wood",0,0,1590000.0,37.7020725,-121.94520749,1901.0,,Alameda,1,2.0,1965.0,3,Dublin,4,1,2,2,,0,2.0,Dublin,,8400.0,2026-04
,1,0,1250000.0,34.13501,-118.197205,1625.0,618 - Eagle Rock,Los Angeles,0,2.0,,3,Eagle Rock,4,1,1,1,,0,,,,3513.0,2026-04
"Laminate,Vinyl",1,0,975000.0,34.269773,-118.49886,1210.0,GH - Granada Hills,Los Angeles,1,2.0,1953.0,2,Granada Hills,3,1,1,1,3,0,2.0,Los Angeles Unified,0.0,7501.0,2026-04
Wood,0,1,4050000.0,33.634532,-117.898353,2571.0,N7 - West Bay - Santa Ana Heights,Orange,1,4.0,1956.0,4,Newport Beach,4,1,1,1,4,0,2.0,Newport Mesa Unified,0.0,7920.0,2026-04
,0,0,328000.0,39.714992,-121.844707,768.0,,Butte,0,0.0,1948.0,1,Chico,2,0,1,1,2,0,0.0,Chico Unified,0.0,6098.0,2026-04
"Laminate,Tile",0,0,625000.0,35.755727,-120.693716,1634.0,SMIG - San Miguel,San Luis Obispo,1,2.0,2003.0,2,San Miguel,4,1,1,1,4,0,2.0,San Miguel Joint Union,38.0,6741.0,2026-04
Wood,0,0,3025000.0,37.76663028,-122.26449639,3140.0,,Alameda,1,5.0,1906.0,3,Alameda,4,1,2,2,,0,2.0,Alameda City Unified,,8250.0,2026-04
Wood,0,0,1090000.0,34.174763,-118.463768,1254.0,SO - Sherman Oaks,Los Angeles,0,0.0,,2,Sherman Oaks,3,1,1,1,,0,,,,6751.0,2026-04
,1,0,1285000.0,33.754189000000004,-117.972779,1533.0,"66 - N of Blsa, S of GGrv, E of Brookhrst, W of Ha",Orange,1,2.0,1958.0,2,Westminster,4,0,1,1,3,0,2.0,Westminster Unified,0.0,9600.0,2026-04
"Tile,Wood",1,0,2806000.0,34.082817,-118.47852,2152.0,C06 - Brentwood,Los Angeles,1,5.0,1960.0,3,Los Angeles,3,1,1,1,,0,2.0,,,9570.0,2026-04
"Tile,Wood",1,0,3200000.0,34.07844,-118.387424,2578.0,C10 - West Hollywood Vicinity,Los Angeles,0,2.0,1926.0,5,West Hollywood,4,1,2,2,,0,,,,3956.0,2026-04
"Laminate,Tile,Wood",1,0,1610000.0,37.74696901,-122.50146638,1000.0,,San Francisco,1,1.0,1948.0,1,San Francisco,2,1,,0,,0,1.0,San Francisco Unified,,2495.0,2026-04
"Carpet,Laminate,Tile",1,0,2050000.0,37.33797737,-121.78028657,2584.0,699 - Not Defined,Santa Clara,1,3.0,1987.0,3,San Jose,4,1,1,0,,0,3.0,Other,,8000.0,2026-04
"Tile,Wood",1,0,1988000.0,34.107254,-118.277438,1947.0,637 - Los Feliz,Los Angeles,0,4.0,1984.0,3,Los Angeles,3,1,1,1,,0,2.0,,,5200.0,2026-04
Carpet,1,0,1530000.0,33.617615,-117.663832,2446.0,MC - Mission Viejo Central,Orange,1,2.0,1971.0,3,Mission Viejo,4,1,2,2,0,0,2.0,Saddleback Valley Unified,35.0,8892.0,2026-04
"Carpet,Tile,Wood",0,0,755538.0,35.113242,-120.618678,1410.0,GRVC - Grover Beach,San Luis Obispo,1,2.0,1991.0,3,Grover Beach,3,1,2,2,0,0,2.0,Lucia Mar Unified,,2700.0,2026-04
"Carpet,SeeRemarks,Tile",1,0,2450000.0,37.84628302,-122.0556588,2523.0,,Contra Costa,1,2.0,1999.0,3,Walnut Creek,3,1,1,1,,0,2.0,Walnut Creek,885.0,5500.0,2026-04
"Carpet,Tile,Wood",0,0,1875000.0,37.55739645,-121.997619,1860.0,,Alameda,1,2.0,1963.0,2,Fremont,4,1,1,1,,0,2.0,,,6000.0,2026-04
"Tile,Wood",1,0,4495000.0,34.113951,-118.286496,4099.0,637 - Los Feliz,Los Angeles,0,4.0,1931.0,5,Los Angeles,4,1,,3,,0,,,,9112.0,2026-04
"Carpet,Tile,Wood",1,1,827000.0,33.790283,-116.297717,2414.0,307 - Sun City,Riverside,1,11.0,2001.0,3,Palm Desert,3,1,1,1,,0,3.0,,398.0,9148.0,2026-04
"Tile,Wood",1,0,2140000.0,34.130104,-118.26853,1577.0,606 - Atwater,Los Angeles,0,2.0,1931.0,2,Los Angeles,3,1,1,1,,0,,,,7330.0,2026-04
"Carpet,Tile",1,0,660000.0,34.083735,-118.178807,960.0,621 - El Sereno,Los Angeles,0,2.0,1939.0,1,Los Angeles,2,0,1,1,,0,2.0,,,4808.0,2026-04
"Carpet,Wood",0,0,852000.0,34.403345,-118.548366,1374.0,VAL1 - Valencia 1,Los Angeles,0,2.0,1981.0,2,Valencia,2,1,1,1,,0,2.0,,70.0,6078.0,2026-04
Wood,0,0,925000.0,34.084491,-118.165128,1396.0,621 - El Sereno,Los Angeles,0,0.0,1925.0,3,Los Angeles,3,1,1,1,,0,0.0,,,9752.0,2026-04
Wood,1,0,1800000.0,36.57238361,-121.71662733,3105.0,699 - Not Defined,Monterey,1,10.0,1948.0,3,Salinas,4,1,,0,,0,2.0,Other,,41818.0,2026-04
Tile,0,0,2610000.0,37.5294147,-122.24921629,1650.0,699 - Not Defined,San Mateo,1,2.0,1969.0,2,Redwood City,4,1,1,0,,0,2.0,Other,,6800.0,2026-04
Laminate,0,0,2080000.0,33.673726,-117.679878,2697.0,BK - Baker Ranch,Orange,1,2.0,2018.0,4,Lake Forest,5,1,2,2,1,0,2.0,Saddleback Valley Unified,259.0,4176.0,2026-04
,0,0,715000.0,33.38790957,-117.23087029,1116.0,92028 - Fallbrook,San Diego,0,9.0,1964.0,2,Fallbrook,3,1,1,1,,0,1.0,,,9588.0,2026-04
Vinyl,1,0,860000.0,33.924674,-118.089913,1275.0,M1 - Norwalk,Los Angeles,1,1.0,1950.0,2,Norwalk,3,1,1,1,3,0,1.0,Whittier Union High,0.0,5279.0,2026-04
"Tile,Wood",1,0,1050000.0,33.943475,-117.36574,2744.0,252 - Riverside,Riverside,1,3.0,1985.0,3,Riverside,3,1,1,1,3,0,3.0,Riverside Unified,0.0,22651.0,2026-04
,0,0,1650000.0,37.41372425,-121.86496841,1382.0,699 - Not Defined,Santa Clara,1,2.0,1966.0,2,San Jose,4,1,,0,,0,2.0,Other,,6090.0,2026-04
Wood,1,0,1420000.0,37.4732198,-122.19334685,1560.0,699 - Not Defined,San Mateo,0,2.0,1951.0,2,Menlo Park,4,1,,0,,0,0.0,Other,,4057.0,2026-04
Wood,1,0,1837000.0,37.47133208,-122.1622789,1466.0,699 - Not Defined,San Mateo,0,0.0,1941.0,3,Menlo Park,3,1,,0,,0,0.0,Other,,6000.0,2026-04
"Carpet,Tile",1,1,863000.0,33.689541,-116.386296,1629.0,323 - South Palm Desert,Riverside,1,2.0,1979.0,2,Palm Desert,3,1,1,1,,0,2.0,,969.0,0.11,2026-04
"Laminate,Wood",0,0,535000.0,37.77345576,-122.18556061,894.0,,Alameda,0,1.0,1930.0,1,Oakland,2,1,,0,,0,1.0,,,2156.0,2026-04
"Laminate,Tile",1,0,439000.0,39.718512,-121.827652,1484.0,,Butte,0,0.0,1960.0,2,Chico,3,0,1,1,3,0,0.0,Chico Unified,0.0,6970.0,2026-04
Wood,1,0,1985000.0,33.581534999999995,-117.641853,3559.0,MS - Mission Viejo South,Orange,1,3.0,1994.0,4,Mission Viejo,5,1,2,2,1,0,3.0,Capistrano Unified,144.0,7700.0,2026-04
Vinyl,1,0,1525000.0,33.659832,-117.690603,2500.0,699 - Not Defined,Orange,1,3.0,1977.0,3,Lake Forest,4,1,,0,,0,3.0,Saddleback Valley Unified,150.0,11100.0,2026-04
"Laminate,Tile",1,0,1036500.0,33.751655,-118.02478,1111.0,17 - Northwest Huntington Beach,Orange,1,2.0,1963.0,2,Huntington Beach,3,0,1,1,3,0,2.0,Huntington Beach Union High,0.0,6720.0,2026-04
,0,0,1900000.0,32.99702941,-117.00603384,2650.0,92064 - Poway,San Diego,1,9.0,1987.0,3,Poway,4,0,1,1,,0,3.0,,,98445.0,2026-04
"Carpet,Tile",1,0,990000.0,33.141531,-117.120058,1980.0,92069 - San Marcos,San Diego,1,7.0,1996.0,3,San Marcos,4,1,2,2,1,0,3.0,San Marcos Unified,0.0,10454.4,2026-04
,1,0,1200000.0,33.932131,-118.033033,3062.0,670 - Whittier,Los Angeles,1,2.0,1991.0,4,Whittier,5,1,2,2,1,0,2.0,Whittier Union High,0.0,6138.0,2026-04
,0,0,1030000.0,34.224825,-118.531289,2316.0,NR - Northridge,Los Angeles,1,2.0,1993.0,3,Northridge,4,1,,0,,0,,,,5703.0,2026-04
Laminate,0,0,735000.0,37.72161188,-121.7250577,1006.0,,Alameda,1,2.0,1966.0,2,Livermore,3,1,1,1,,0,2.0,,,6814.0,2026-04
,1,0,893000.0,33.969055,-117.570184,1954.0,249 - Eastvale,Riverside,1,3.0,2004.0,3,Eastvale,4,1,2,2,1,0,3.0,Corona-Norco Unified,0.0,6534.0,2026-04
"Laminate,Tile",1,0,1160000.0,34.126785,-118.184194,884.0,632 - Highland Park,Los Angeles,0,2.0,1924.0,2,Los Angeles,2,0,1,1,,0,2.0,,,5464.0,2026-04
"Carpet,Laminate,Tile",1,0,1399900.0,32.77170245,-116.99781727,2425.0,91941 - La Mesa,San Diego,1,10.0,1976.0,3,La Mesa,4,1,2,2,,0,2.0,,,,2026-04
"Carpet,Wood",1,0,1180000.0,37.38693804,-121.83742633,1075.0,699 - Not Defined,Santa Clara,1,2.0,1954.0,2,San Jose,3,1,,0,,0,2.0,Other,,4792.0,2026-04
,0,0,1395000.0,34.001032,-118.441817,1012.0,C13 - Palms - Mar Vista,Los Angeles,0,4.0,1950.0,1,Los Angeles,2,0,1,1,,0,2.0,,,5635.0,2026-04
Wood,1,0,1660000.0,37.26746346,-121.92900458,1634.0,699 - Not Defined,Santa Clara,1,2.0,2000.0,2,San Jose,3,1,,0,,0,2.0,Other,,3900.0,2026-04
"Carpet,Laminate",1,0,340900.0,34.488143,-117.318958,1408.0,VIC - Victorville,San Bernardino,1,2.0,1991.0,2,Victorville,2,1,1,1,2,0,2.0,Victor Valley Union High,0.0,3510.0,2026-04
"Carpet,Tile",1,0,570000.0,33.682405,-117.138723,1985.0,SRCAR - Southwest Riverside County,Riverside,1,2.0,2023.0,3,Menifee,3,0,1,2,2,0,2.0,Perris Union High,198.0,3485.0,2026-04
"Carpet,Wood",0,0,1700000.0,33.726983000000004,-117.749806,1917.0,NW - Northwood,Orange,1,2.0,1999.0,3,Irvine,4,1,2,2,0,0,2.0,Irvine Unified,65.0,4536.0,2026-04
"Carpet,Laminate,Tile",0,0,615000.0,34.031959,-117.309398,1501.0,266 - Grand Terrace,San Bernardino,1,2.0,1960.0,2,Grand Terrace,3,1,1,1,3,0,2.0,Colton Unified,,8483.0,2026-04
,0,0,1625000.0,32.94830075,-117.12308518,2137.0,92129 - Rancho Penasquitos,San Diego,0,6.0,1987.0,3,San Diego,4,1,2,2,,0,3.0,,,9085.0,2026-04
"Carpet,Tile,Wood",1,0,690000.0,36.67924697,-121.66340503,1348.0,699 - Not Defined,Monterey,0,2.0,1937.0,2,Salinas,3,1,1,0,,0,2.0,Other,,5000.0,2026-04
Laminate,1,0,1298000.0,33.986971000000004,-118.403036,1080.0,C28 - Culver City,Los Angeles,0,0.0,1947.0,2,Culver City,3,0,1,1,,0,,,,5744.0,2026-04
"Tile,Wood",1,1,935000.0,34.127742,-118.005661,1224.0,639 - Monrovia,Los Angeles,1,2.0,1949.0,2,Monrovia,3,0,1,1,3,0,2.0,Monrovia Unified,0.0,7766.0,2026-04
Wood,0,0,1275000.0,37.83370325,-122.20887258,1665.0,,Alameda,1,2.0,1940.0,2,Oakland,3,1,2,2,,0,2.0,,,9516.0,2026-04
"Carpet,Tile,Vinyl",1,0,580000.0,33.544134,-117.169358,1953.0,SRCAR - Southwest Riverside County,Riverside,1,4.0,2017.0,3,Murrieta,3,0,2,2,0,0,2.0,Murrieta,220.0,2500.0,2026-04
Tile,0,1,648000.0,33.768167,-116.293749,2029.0,307 - Sun City,Riverside,1,3.0,1994.0,3,Palm Desert,3,0,1,1,,0,3.0,,398.0,10454.0,2026-04
"Carpet,Tile,Vinyl",1,0,999000.0,33.455760999999995,-117.655143,1651.0,SN - San Clemente North,Orange,1,4.0,1975.0,3,San Clemente,3,1,2,2,0,0,2.0,Saddleback Valley Unified,450.0,1575.0,2026-04
"Tile,Vinyl",1,0,1010000.0,33.726273,-118.307629,1310.0,183 - Vista Del Oro,Los Angeles,1,4.0,1947.0,2,San Pedro,3,0,1,1,3,0,2.0,Los Angeles Unified,0.0,6236.0,2026-04
"Carpet,Stone,Tile",1,1,605000.0,33.757439,-116.309492,1941.0,324 - East Palm Desert,Riverside,1,4.0,1989.0,3,Palm Desert,3,1,,0,,0,2.0,,200.0,7841.0,2026-04
"Laminate,Wood",1,0,325000.0,39.745907,-122.187936,1208.0,,Glenn,0,4.0,1955.0,2,Orland,2,0,1,1,2,0,1.0,Orland Joint Unified,0.0,8700.0,2026-04
